time,energy
379454922.926079,13068
379454928.278905,1474
379454939.677307,1300
379454952.599768,12431
379454964.515087,1497
379454974.83733,13147
379454985.771835,10471
379454993.360035,13333
379455004.893335,1543
379455021.286136,1469
379455030.023591,1398
379455045.109458,13227
379455058.498285,13246
379455072.877645,7104
379455082.465346,13246
379455092.997676,6181
379455098.905109,1571
379455109.402384,13301
379455120.624463,147
379455134.269733,13375
379455143.110282,3263
379455154.650203,13547
379455171.69062,1116
379455179.870542,1525
379455186.533314,12735
379455202.137857,2521
379455216.232663,13369
379455225.284682,4439
379455239.58101,11795
379455248.773483,13324
379455255.425485,1497
379455263.197873,13362
379455287.336128,12068
379455301.863077,4022
379455316.412748,13251
379455330.199078,390
379455347.216725,13245
379455365.906122,9449
379455378.480223,6498
379455385.179794,5699
379455391.567796,13148
379455402.302031,2335
379455417.795422,13285
379455426.140158,4023
379455436.950165,5610
379455446.544842,13049
379455458.504948,1244
379455467.736497,13062
379455476.962652,13047
379455486.57794,8048
379455491.538044,1512
379455509.410215,118
379455525.047613,12964
379455541.438254,3514
379455555.463137,566
379455562.321267,13468
379455580.490664,202
379455592.689691,11212
379455602.487626,2313
379455620.373215,12887
379455624.584384,12967
379455639.043855,5240
379455651.739408,2189
379455660.19173,12827
379455672.201246,12858
379455686.916073,1300
379455697.409598,1323
379455705.120414,8083
379455716.734946,12752
379455724.063492,12860
379455734.424087,12713
379455751.49622,12689
379455761.321271,8619
379455772.010105,12631
379455781.046099,3490
379455789.217047,104
379455802.670039,7214
379455817.34204,8931
379455828.428054,13445
379455852.899015,196
379455866.700722,12561
379455880.355924,12619
379455897.636054,279
379455906.304414,1498
379455915.486874,12753
379455929.642231,12644
379455940.035448,12725
379455945.154598,12708
379455961.928279,13539
379455974.961659,2408
379455983.410517,2235
379455991.563025,11535
379456003.739912,13112
379456016.668905,13114
379456025.046782,5169
379456037.438124,12808
379456052.162744,1534
379456067.916929,661
379456091.371717,4570
379456106.303961,1761
379456110.279575,3305
379456124.977093,12903
379456141.980288,1264
379456151.181911,5786
379456166.161931,12980
379456178.061589,1446
379456192.201019,10014
379456211.471925,12997
379456218.757331,13493
379456224.884812,2160
379456229.939552,13089
379456236.299941,6189
379456258.473242,13046
379456266.042014,13103
379456275.353842,13177
379456286.374342,2119
379456299.22661,1002
379456308.351843,5959
379456321.31253,3359
379456337.028106,1703
379456352.01066,12616
379456366.742703,999
379456376.06839,1490
379456394.884969,8383
379456405.7756,885
379456427.68169,3003
379456437.158311,13325
379456446.848182,12377
379456458.988263,13289
379456466.558101,13399
379456476.725432,13474
379456486.831916,13492
379456504.666451,811
379456521.351417,5698
379456524.56145,11427
379456544.674287,1041
379456559.769487,13403
379456566.021867,2054
379456578.634609,13372
379456590.958315,534
379456600.176872,5951
379456611.581245,13296
379456629.088486,5214
379456645.816325,1478
379456656.36359,12797
379456669.613393,1894
379456682.27902,848
379456688.559086,11343
379456700.287025,4408
379456707.656727,2083
379456720.05334,2746
379456729.070727,5761
379456741.104805,165
379456747.698889,1553
379456757.045617,11436
379456767.531175,4762
379456776.053055,13091
379456784.23977,13105
379456816.026529,5959
379456829.313262,3337
379456841.568912,12933
379456856.763236,10629
379456863.676453,13006
379456872.617832,3221
379456885.299813,5311
379456898.403435,6651
379456909.628582,987
379456919.37649,2196
379456933.776183,8098
379456938.871142,684
379456951.301083,857
379456966.429947,1451
379456983.760272,12858
379456991.108972,6370
379457006.221813,1486
379457030.704273,3978
379457038.645109,1519
379457042.51333,13095
379457062.208638,3283
379457068.435454,12710
379457078.33528,4082
379457093.782687,12639
379457106.663202,12662
379457119.876478,5286
379457138.099663,1573
379457149.897692,756
379457162.944259,933
379457169.04026,272
379457185.756187,12592
379457197.650337,10279
379457214.608515,7206
379457229.21668,12778
379457239.665296,647
379457253.129357,12603
379457267.599417,10648
379457280.529634,9372
379457293.065995,12694
379457300.695967,140
379457312.57416,2257
379457322.751603,12768
379457329.754196,9814
379457336.025198,12745
379457346.62772,12920
379457361.640759,5332
379457374.453757,12797
379457394.659827,1596
379457409.346557,12866
379457417.555578,5604
379457433.676045,12931
379457444.20386,2945
379457451.343094,12865
379457462.193881,2243
379457472.561682,8811
379457493.112184,12988
379457503.480229,6680
379457511.839329,7772
379457521.764526,5102
379457533.184935,1521
379457539.261731,203
379457546.299807,260
379457554.99596,4183
379457573.179082,3952
379457586.170281,13017
379457598.128565,398
379457607.878314,223
379457625.495328,13273
379457636.412129,7518
379457652.484807,751
379457671.467492,1588
379457685.45042,13374
379457693.781529,2746
379457701.029245,8172
379457712.262072,13238
379457719.094413,2282
379457729.732519,3043
379457739.23234,8253
379457749.546976,1473
379457766.111173,1521
379457783.705634,3995
379457791.923163,13328
379457800.443338,4587
379457809.052159,5085
379457819.525664,1496
379457836.037398,11847
379457849.581856,7513
379457864.030917,11678
379457881.712131,6318
379457892.871327,13409
379457906.184549,7817
379457916.720679,11820
379457922.175593,13376
379457934.10758,8548
379457948.14433,3925
379457964.166303,4142
379457970.984754,13291
379457993.025265,11225
379458009.396425,2391
379458035.689186,1546
379458043.410859,993
379458055.37454,7099
379458065.257629,9171
379458086.343951,8763
379458104.54708,1930
379458110.283707,495
379458120.556755,807
379458136.163478,1458
379458153.98876,2032
379458172.91317,12955
379458186.995156,12999
379458212.163196,3097
379458223.887816,12984
379458235.075551,185
379458252.504917,1531
379458263.772448,1478
379458280.589458,8096
379458294.316498,11643
379458316.210163,1057
379458318.386109,13021
379458329.460052,1510
379458343.811239,9620
379458365.671222,6696
379458383.389678,9228
379458390.902377,12672
379458404.714655,12875
379458421.774129,1500
379458429.911065,12708
379458453.875409,12654
379458465.126014,12648
379458481.328596,2976
379458496.841189,12548
379458507.018477,13255
379458519.147424,12575
379458536.625548,230
379458549.501276,12611
379458570.771772,4798
379458590.690538,3692
379458596.647523,5739
379458618.04768,442
379458632.447655,9588
379458650.031558,12721
379458666.263686,4366
379458676.589367,12744
379458685.816679,859
379458699.353205,13505
379458714.66992,12835
379458719.875506,12900
379458725.966216,12858
379458737.610254,12879
379458755.30637,1472
379458765.847197,4528
379458777.889354,237
379458783.955117,13133
379458795.341416,12929
379458811.925804,898
379458828.951007,9776
379458836.833751,13013
379458841.250084,1415
379458856.377995,12965
379458861.726394,2255
379458876.056557,358
379458882.688642,9210
379458901.757605,5205
379458905.477071,1454
379458909.794373,5527
379458919.477866,13031
379458927.640418,566
379458953.725657,13107
379458964.711132,4338
379458973.638823,13195
379458985.207927,13561
379458999.89006,1436
379459014.795968,230
379459022.500763,13162
379459033.477718,10193
379459058.892615,13227
379459077.569225,6450
379459091.049566,9135
379459105.806455,10170
379459119.153125,13624
379459126.912355,4201
379459141.350644,463
379459159.945765,3216
379459168.734077,13412
379459178.85349,444
379459194.895519,4331
379459207.437835,1518
379459223.295352,11780
379459233.413155,13351
379459249.935134,13282
379459259.321415,6170
379459273.132158,4573
379459289.625883,13363
379459303.876731,13263
379459322.308575,1559
379459352.799311,13120
379459368.359426,903
379459380.572684,10349
379459398.370079,1505
379459424.814317,3362
379459440.12716,13037
379459445.239116,13073
379459453.857554,775
379459465.29638,13041
379459485.770168,9117
379459495.729387,5232
379459503.61695,1514
379459512.924746,1901
379459524.414978,704
379459540.192896,12968
379459554.581341,1356
379459569.392829,12419
379459576.730722,504
379459589.622246,3277
379459601.913135,4942
379459614.792084,1288
379459628.711491,12798
379459641.778316,12893
379459651.747091,1500
379459657.056029,1434
379459672.476475,5558
379459690.55037,687
379459704.444646,12724
379459709.140109,11059
379459726.592249,8926
379459737.419111,12720
379459756.360997,12029
379459763.999633,5245
379459770.322996,12798
379459783.022122,13413
379459797.132629,12637
379459812.660079,12623
379459818.89574,12635
379459838.63156,6936
379459850.470384,12545
379459866.379511,12587
379459880.210852,12624
379459899.110072,1523
379459910.245594,1500
379459928.575255,12621
379459942.615319,1490
379459961.065026,4346
379459967.520622,6281
379459979.289714,13068
379459994.61448,5370
379460013.306674,12717
379460029.937401,12837
379460048.525872,12862
379460065.76825,13026
379460076.973175,12557
379460086.499003,131
379460097.481145,4254
379460108.631091,8117
379460141.729193,12907
379460158.388744,12991
379460170.871049,109
379460187.300146,5628
379460196.99215,13474
379460202.286425,12997
379460213.870083,8396
379460223.624399,13076
379460236.405856,111
379460255.762712,13077
379460277.08472,746
379460280.075407,7115
379460295.438358,13359
379460302.553587,2625
379460316.885716,13148
379460332.44514,10133
379460341.647509,13170
379460355.562304,13203
379460363.667375,13234
379460376.940625,8484
379460387.037691,13330
379460404.269396,1469
379460419.934196,2527
379460432.298396,95
379460446.46337,4504
379460469.960834,13375
379460485.773291,12615
379460493.780101,13292
379460513.51434,301
379460532.72593,13438
379460541.287518,13385
379460563.781287,2950
379460572.062838,13394
379460590.969584,13264
379460606.15611,13314
379460625.241839,9015
379460632.385712,13289
379460640.716666,9552
379460657.99744,13196
379460665.88897,1503
379460677.175731,1018
379460696.128994,13142
379460708.061237,6727
379460717.618351,11814
379460731.347571,11794
379460743.36276,13202
379460758.064343,12293
379460779.475636,9572
379460788.392266,11049
379460795.207517,408
379460803.509176,13001
379460810.270649,12971
379460825.907605,13058
379460835.293586,1356
379460842.919443,3816
379460851.025783,2852
379460865.887666,12303
379460873.658101,12234
379460889.968802,1457
379460905.199684,13257
379460923.710545,173
379460934.84957,13429
379460949.752201,12834
379460963.860121,11645
379460973.483607,12846
379460987.659266,3354
379460993.639674,11991
379461011.206325,8550
379461022.13042,1431
379461039.451806,7595
379461048.724154,1202
379461066.603473,1452
379461084.401865,4520
379461097.308324,772
379461109.393415,997
379461121.024578,12642
379461140.901037,12753
379461153.519543,12553
379461169.38314,12594
379461195.306781,4264
379461209.148489,12588
379461212.087578,1424
379461227.561077,4262
379461236.027956,201
379461244.513146,12692
379461258.055849,12657
379461271.520308,1949
379461285.465639,1576
379461301.584079,628
379461313.68835,12716
379461328.124871,12709
379461335.888625,12875
379461346.904201,1483
379461359.316483,12801
379461371.793942,8274
379461383.177186,10958
379461398.095929,2848
379461413.154108,1274
379461423.866123,13041
379461439.138432,12956
379461447.4443,7977
379461455.223046,6243
379461465.795047,6946
379461481.736291,11075
379461495.560958,13145
379461515.081234,1941
379461527.828609,1460
379461535.665791,12690
379461559.608312,1523
379461569.954638,1472
379461579.680371,13029
379461592.283689,6367
379461603.476217,8111
379461617.94699,3109
379461633.21693,13166
379461647.647374,112
379461655.24343,10092
379461670.474627,6427
379461688.50365,11935
379461698.466382,2650
379461712.843663,1543
379461722.740296,7316
379461734.599278,13312
379461753.281786,13328
379461778.181752,6692
379461798.595422,13353
379461813.366309,13331
379461837.671089,13560
379461848.419041,13331
379461860.469557,10382
379461873.842404,13300
379461883.627889,1506
379461896.68731,13303
379461910.486595,3269
379461922.009403,1757
379461936.727011,8509
379461943.150674,13272
379461959.55996,1027
379461975.306898,1671
379461986.306041,3718
379462011.727145,293
379462026.593212,766
379462037.449118,13619
379462062.529897,563
379462070.493794,13123
379462083.897978,3217
379462102.848688,865
379462115.81327,1714
379462133.797461,5951
379462150.140329,13049
379462162.920192,12961
379462172.059761,5223
379462182.190096,543
379462192.548885,1495
379462200.109883,5115
379462214.013434,8606
379462230.708142,12903
379462241.874648,6220
379462263.392697,1541
379462269.699036,1536
379462282.156108,12840
379462288.157861,1985
379462300.182736,8174
379462317.379682,1387
379462328.099801,1510
379462343.082154,6232
379462363.344265,12823
379462382.749221,12260
379462392.781939,808
379462408.373844,12657
379462422.631934,12645
379462431.952633,9733
379462452.463969,12679
379462465.560154,8179
379462479.436819,12592
379462489.011657,12710
379462512.95355,1534
379462538.71035,1606
379462550.358178,4932
379462569.052218,13475
379462582.530854,1537
379462597.368587,9466
379462603.358468,13314
379462618.972179,12669
379462631.005882,304
379462640.218997,509
379462650.363352,5616
379462655.590593,4203
379462678.055226,4699
379462690.539494,3460
379462700.015185,12801
379462715.240441,2385
379462731.973581,1491
379462748.034163,1503
379462766.187416,4321
379462789.581843,11659
379462805.426286,5033
379462816.766166,12943
379462833.118999,353
379462854.663391,13097
379462872.054741,13189
379462882.27468,13038
379462897.61467,13257
379462907.41693,685
379462919.374452,1509
379462932.334594,13386
379462946.571534,13444
379462958.688819,13130
379462970.278976,13270
379462977.12718,13156
379462998.064072,13190
379463008.351621,2209
379463021.192695,237
379463037.875508,3779
379463048.766977,1514
379463066.684653,13326
379463078.154728,135
379463097.642913,2870
379463111.234395,1501
379463135.980192,3208
379463156.875489,13415
379463174.385599,9415
379463188.097012,5997
379463201.384128,1805
379463212.498718,11227
379463220.895721,6798
379463236.006933,5565
379463248.254383,13245
379463272.131146,3613
379463286.153755,13256
379463316.196995,13211
379463329.451542,11447
379463339.159556,5741
379463352.111403,13146
379463362.164892,13158
379463375.334394,1443
379463385.905127,458
379463397.525997,13079
379463409.484314,12342
379463435.371165,13107
379463453.559819,13041
379463473.506879,2227
379463488.723899,12982
379463496.874881,2594
379463506.346384,6408
379463525.303745,13143
379463539.617772,12935
379463559.307415,5535
379463578.398731,12827
379463592.194076,12831
379463613.703509,11205
379463627.169875,4327
379463646.443463,12863
379463657.45759,12899
379463677.815878,248
379463697.009726,5793
379463711.269239,12651
379463720.279501,1460
379463737.087912,12634
379463749.875651,90
379463764.257537,8672
379463781.828943,12879
379463795.344401,125
379463808.649867,9808
379463821.594336,8681
379463832.269756,12520
379463842.522565,12628
379463851.201968,3560
379463859.75659,12597
379463878.327733,1039
379463885.245318,7371
379463896.048247,12997
379463909.946728,12913
379463937.164785,574
379463945.280657,8272
379463964.596566,1488
379463976.82145,12748
379464002.926923,889
379464008.092391,9336
379464019.046166,2604
379464032.492815,232
379464040.728054,12823
379464057.590053,4891
379464069.355969,11748
379464076.789247,10842
379464083.203962,576
379464104.063981,12947
379464121.328783,11471
379464131.298348,12957
379464142.645354,975
379464153.385041,1201
379464171.443686,13218
379464185.277858,3183
379464200.192007,13609
379464210.63086,3783
379464220.953978,1248
379464233.380732,13050
379464247.466603,13094
379464254.820486,2061
379464266.582899,6494
379464278.318449,13321
379464294.530699,13215
379464308.636972,10299
379464324.552443,234
379464336.799143,13172
379464345.055624,13245
379464362.651834,101
379464369.824234,668
379464385.314453,13361
379464401.486663,5587
379464419.781702,13257
379464429.017857,12621
379464440.957347,13333
379464449.752743,13362
379464465.194111,5020
379464476.768646,386
379464500.408333,689
379464517.279854,4368
379464534.667153,11697
379464544.860546,13375
379464558.820497,4650
379464569.840799,422
379464587.706506,7614
379464600.725579,13209
379464609.962198,4209
379464623.96151,13497
379464635.356314,13223
379464642.400519,13214
379464653.542043,10217
379464668.900364,7651
379464672.820185,1537
379464688.078852,13324
379464702.738147,13135
379464720.481318,1466
379464730.656471,13103
379464745.46741,735
379464749.697891,1939
379464765.034245,13058
379464771.896359,1047
379464798.359461,13210
379464810.485661,12945
379464816.281136,1434
379464824.292532,12969
379464832.392288,8617
379464844.787552,13243
379464863.205512,143
379464875.508449,5463
379464895.974987,13107
379464905.817803,12907
379464921.945549,1451
379464931.985633,8214
379464944.127885,631
379464964.630463,12810
379464983.886059,9927
379464995.908291,2102
379465008.143651,12739
379465015.90104,12736
379465029.451893,13614
379465042.93612,12681
379465062.4358,7732
379465076.470628,1521
379465083.698365,1297
379465103.679539,1519
379465122.041776,11430
379465134.585869,12734
379465149.718018,8584
379465161.180464,12598
379465177.359426,11231
379465188.546713,4753
379465203.404063,298
379465213.576694,2814
379465230.947227,286
379465243.547707,11930
379465260.494059,12707
379465278.110858,9576
379465291.334565,3725
379465301.567917,12780
379465319.608541,12726
379465328.67708,7362
379465345.192612,5219
379465359.745927,2965
379465375.621359,97
379465379.478467,12887
379465394.26398,12972
379465404.586191,12878
379465416.786743,11209
379465435.198884,1509
379465455.017095,4064
379465478.744173,533
379465501.702679,13022
379465515.417459,12756
379465526.331016,12102
379465537.3531,13032
379465556.751362,13415
379465581.113141,13077
379465581.442871,13157
379465590.174832,12513
379465602.145044,139
379465615.332437,13130
379465620.556835,9294
379465632.205956,13529
379465649.627775,13238
379465667.726994,13240
379465675.572727,13240
379465687.577282,363
379465709.207232,13241
379465726.132653,13338
379465732.619459,396
379465753.600755,13338
379465770.543083,3335
379465791.187786,1217
379465814.806456,13406
379465830.637258,12414
379465839.015565,1061
379465851.802389,3037
379465862.431182,8389
379465877.803354,6141
379465891.478312,13334
379465900.129466,13239
379465914.38004,3244
379465927.257723,12438
379465950.17391,10719
379465969.871195,1538
379465984.261872,3117
379465994.189144,13230
379466014.129347,12946
379466025.441571,1141
379466042.264212,12169
379466060.812261,4321
379466067.082448,1494
379466080.056527,175
379466097.269587,850
379466107.88412,13335
379466122.339839,13127
379466133.221342,11341
379466151.936953,12978
379466171.117741,12932
379466181.124983,1462
379466186.650645,1418
379466200.623448,12898
379466206.417884,1624
379466222.59658,8859
379466240.240903,214
379466248.200454,308
379466258.482157,116
379466278.824829,619
379466294.939223,12962
379466316.591428,8822
379466335.687386,12730
379466356.2745,1148
379466374.038389,1512
379466385.126116,12422
379466397.599789,12668
379466410.050259,10804
379466430.128731,1699
379466450.434572,1530
379466458.232889,12937
379466473.326714,129
379466482.374576,1017
379466501.561271,1491
379466515.877052,155
379466519.89322,13350
379466529.319076,1512
379466546.054737,13017
379466566.333616,12637
379466576.50079,13058
379466590.81929,12950
379466603.722065,12745
379466617.181758,13373
379466632.212651,3087
379466647.43804,12714
379466657.274515,12786
379466668.307635,9431
379466681.347978,7378
379466691.008679,13175
379466706.470104,12853
379466720.409272,12929
379466742.124341,12902
379466751.166384,1277
379466761.137605,13081
379466779.102483,12916
379466790.361567,12928
379466798.088702,1486
379466813.593845,1575
379466829.582895,13035
379466844.773609,2437
379466852.042507,12994
379466863.496378,204
379466886.966972,3970
379466898.869816,1328
379466915.431434,1172
379466928.442948,6098
379466943.035705,9147
379466965.119969,1490
379466977.220237,13205
379466985.374588,1517
379467015.009599,12552
379467036.17562,13300
379467060.428878,1825
379467070.476209,1977
379467078.353111,10537
379467091.929381,13340
379467109.042863,3733
379467127.630909,13394
379467145.101274,5868
379467160.136226,13346
379467175.524332,13425
379467189.918608,13300
379467211.510145,13371
379467230.235176,1496
379467249.605498,4458
379467264.158723,13248
379467279.526289,13363
379467306.484469,4573
379467317.566064,1492
379467343.782138,4869
379467351.267892,1517
379467378.163802,13183
379467391.689912,13091
379467404.718108,1198
379467413.519311,214
379467421.296623,13142
379467442.339968,9023
379467458.430911,12962
379467465.296682,2859
379467487.301801,12987
379467506.807266,910
379467520.607719,12941
379467537.498328,12611
379467552.097646,2831
379467566.812146,13086
379467577.083797,12822
379467589.371286,12807
379467605.277607,99
379467609.603538,1458
379467623.339509,5155
379467643.739057,12785
379467654.005297,12324
379467667.296973,11592
379467685.656473,12700
379467698.165672,12661
379467710.680309,7113
379467721.638486,13050
379467744.436762,12637
379467756.364805,659
379467775.73136,12914
379467797.452598,5378
379467804.274692,9734
379467812.12493,3393
379467825.466143,1491
379467837.096138,1828
379467853.059725,12656
379467869.844941,12712
379467885.956929,10913
379467891.408969,2301
379467900.371191,12660
379467916.867327,13095
379467924.252262,2513
379467935.90414,10853
379467951.916314,11260
379467963.178515,2084
379467973.73115,12144
379467982.794108,1721
379467992.351527,9752
379468006.952966,142
379468026.738412,12885
379468041.238803,12889
379468049.141698,12904
379468058.446744,1531
379468071.563922,478
379468082.731772,10613
379468094.778321,2776
379468108.673271,12969
379468123.85532,1457
379468135.136978,11245
379468141.690898,1195
379468153.427465,384
379468170.63674,13017
379468186.499496,8977
379468207.174772,753
379468215.809144,10483
379468235.645683,13140
379468251.389336,7988
379468256.802403,13091
379468278.098196,8219
379468289.880501,5359
379468308.242934,13194
379468318.098603,919
379468331.62427,5468
379468348.352898,1868
379468363.9198,8240
379468380.286637,286
379468399.18114,8500
379468418.571561,13150
379468427.254303,13373
379468450.389482,5706
379468473.739361,5149
379468485.290226,13562
379468496.852851,13379
379468519.139152,1501
379468530.145765,1453
379468545.831012,13338
379468557.685053,13278
379468578.35846,10570
379468597.668871,13061
379468611.417215,11240
379468639.311176,13126
379468657.970234,1473
379468671.465325,13133
379468688.226141,260
379468701.922988,1445
379468712.431782,3458
379468737.08547,13071
379468752.286046,13060
379468771.16919,11759
379468785.365129,12988
379468791.020418,1327
379468811.518788,8411
379468826.099713,1455
379468840.424675,11827
379468850.946496,1502
379468868.652622,5312
379468882.403459,12952
379468896.785604,8680
379468923.297404,12417
379468935.951869,12873
379468946.378589,7542
379468957.356258,1817
379468963.751807,267
379468979.580916,12752
379468991.36351,12677
379469003.462939,12682
379469007.761829,2480
379469018.574929,7696
379469030.273259,7744
379469043.421723,3732
379469057.11659,13497
379469068.506136,1554
379469074.74123,12662
379469094.420174,9378
379469108.586057,896
379469123.603862,1591
379469140.854948,12571
379469159.885055,13127
379469168.249632,12584
379469185.744948,12676
379469202.47976,9606
379469208.759256,5165
379469218.859555,1619
379469223.075823,441
379469234.522292,2586
379469254.367742,11489
379469275.761163,12694
379469285.91383,12748
379469297.717662,13151
379469314.787399,221
379469324.185043,12860
379469342.289594,13051
379469358.109979,13273
379469382.696891,12902
379469403.392192,8764
379469424.359471,12887
379469446.060126,11297
379469457.371478,12991
379469470.857174,891
379469486.788904,13017
379469513.104139,144
379469532.734085,13128
379469546.721854,12668
379469556.342111,13243
379469567.816078,13117
379469584.992956,13314
379469601.783842,10887
379469615.265707,1403
379469629.952847,13169
379469656.331178,3127
379469663.494023,5342
379469682.851139,7977
379469719.723759,3669
379469729.680695,13356
379469747.331579,7652
379469758.852021,13434
379469772.935843,13370
379469785.424253,13492
379469799.782954,11643
379469811.427002,6574
379469835.516418,8280
379469849.373264,1541
379469863.454533,13365
379469880.666366,6793
379469910.60923,11329
379469927.409515,13242
379469940.61863,1523
379469955.31294,9089
379469963.038137,8491
379469976.03972,1533
379469989.707868,13191
379469997.087174,1998
379470006.245776,13168
379470015.716748,13080
379470023.251018,1935
379470028.324855,5602
379470032.596193,5515
379470051.345701,822
379470064.206035,13589
379470075.869105,4700
379470085.926386,13105
379470104.302306,472
379470123.198868,3231
379470130.336704,13017
379470153.389588,11783
379470168.089398,11311
379470181.482871,12917
379470197.446551,13139
379470210.551114,12885
379470222.908432,3155
379470233.501624,12991
379470243.045413,3316
379470255.033735,12807
379470267.462029,5535
379470273.412081,7140
379470287.644221,12771
379470298.427776,426
379470311.893383,12812
379470329.426329,12906
379470354.612805,12665
379470380.134863,12628
379470398.183706,11931
379470414.90229,3186
379470428.805309,13224
379470440.951821,1760
379470454.525602,368
379470470.746381,12609
379470485.693665,1476
379470498.454154,5072
379470507.960364,4448
379470523.34142,12604
379470532.773722,13384
379470548.229721,12679
379470557.863595,12694
379470574.872222,9724
379470587.837616,12936
379470606.844087,12710
379470614.981197,7284
379470639.40625,12258
379470664.024219,242
379470686.186231,11832
379470697.603777,11148
379470720.137407,1502
379470734.066097,12871
379470752.757869,93
379470772.601417,188
379470786.499941,12973
379470804.15193,11567
379470817.284219,5868
379470831.410415,651
379470844.408568,9345
379470849.085957,6135
379470860.838146,338
379470880.659372,5141
379470895.298661,13425
379470909.376156,5651
379470920.965962,305
379470935.927724,13199
379470950.506757,9495
379470974.292156,9343
379470982.819727,8197
379470991.219274,13311
379471009.401269,277
379471023.325989,3335
379471042.673063,990
379471047.46842,3457
379471069.59622,1041
379471079.115078,13333
379471090.023933,13105
379471105.729511,10896
379471125.849271,10539
379471137.355786,13411
379471150.276412,13321
379471163.686738,1788
379471174.291488,13576
379471181.007897,1532
379471196.359291,13304
379471212.608385,13480
379471223.940062,13254
379471231.751799,13300
379471252.161747,13437
379471257.294985,5362
379471265.410205,13375
379471274.96369,1313
379471293.838133,8484
379471311.784187,1473
379471333.599857,5168
379471351.208937,10537
379471367.254601,5229
379471384.254257,1666
379471395.941638,3245
379471406.620735,916
379471420.08583,12962
379471431.978413,1697
379471445.348983,5293
379471456.490962,2154
379471469.035046,12981
379471479.408474,1397
379471493.999748,1649
379471505.033131,12785
379471518.913006,2969
379471536.640041,10437
379471553.992657,12836
379471560.474489,12897
379471574.215916,4930
379471588.275852,12967
379471606.206683,12821
379471609.805344,8324
379471625.78056,1487
379471644.199014,172
379471658.74201,12708
379471673.487361,12757
379471686.252248,4964
379471694.628836,5822
379471703.862787,12691
379471724.803939,12630
379471743.653134,12555
379471755.215951,12547
379471775.927087,12522
379471791.494029,2792
379471815.553446,12640
379471831.109052,994
379471846.852632,12645
379471860.467808,12684
379471884.859705,13047
379471898.721707,292
379471918.466215,5163
379471933.20771,12713
379471948.375182,5654
379471957.513853,11018
379471970.81552,4824
379471978.940731,7939
379471994.868057,12827
379472013.479226,11576
379472025.913716,13013
379472043.034572,12909
379472045.56267,13509
379472058.24998,9198
379472072.85208,604
379472092.169297,12958
379472099.368424,1419
379472120.551203,13170
379472127.271396,1445
379472138.785879,13035
379472145.400155,11906
379472159.117465,13019
379472180.50818,10732
379472189.434539,13083
379472214.172851,13495
379472229.622414,13331
379472247.25968,7076
379472261.844364,273
379472276.989393,11725
379472298.356241,7452
379472315.156798,13283
379472330.59513,10251
379472346.771783,8534
379472371.701736,5505
379472387.949835,5853
379472401.575423,13485
379472422.363332,13413
379472437.794911,9658
379472458.216662,1539
379472467.705229,13391
379472484.978668,1773
379472500.121538,13525
379472514.131637,11233
379472532.851168,8067
379472547.088068,13262
379472550.955881,13311
379472573.090825,139
379472588.297971,11462
379472599.061277,336
379472612.493236,9710
379472620.034216,13184
379472629.015085,13196
379472639.592473,13143
379472661.654269,13141
379472678.602618,1494
379472690.693047,13092
379472703.515694,13080
379472713.513393,13061
379472725.736451,1715
379472741.909009,11660
379472760.099123,12988
379472776.533344,11774
379472787.749776,9501
379472805.022012,1493
379472820.07339,12942
379472849.093939,12899
379472861.294534,5230
379472876.333494,13492
379472887.199404,13038
379472900.156097,12186
379472920.681915,13039
379472933.791715,12764
379472948.061049,13199
379472960.266087,9823
379472964.17233,1471
379472978.672004,13219
379472987.548278,12788
379473006.075898,5704
379473012.020043,12485
379473029.05145,12641
379473041.608127,12639
379473052.437105,8606
379473061.414882,12630
379473070.619789,10358
379473080.156053,1504
379473094.165013,6747
379473110.368091,12776
379473134.233405,12540
379473143.847623,12591
379473156.519874,13463
379473171.469315,12682
379473191.787565,1980
379473204.700607,669
379473219.975015,12724
379473232.518798,9274
379473250.146,11966
379473263.912832,3425
379473278.851515,4303
379473298.614974,1493
379473306.194131,1495
379473327.416062,1421
379473340.847724,13283
379473349.250221,10449
379473362.077111,12913
379473382.114468,12895
379473398.721838,6072
379473410.486614,6345
379473424.933144,733
379473441.517098,9208
379473451.769171,12977
379473462.151176,167
379473475.725454,13034
379473498.133962,13226
379473512.449231,6095
379473527.635953,12481
379473549.48891,173
379473558.969368,114
379473572.217991,8275
379473590.796269,7221
379473599.665468,13208
379473609.798538,1529
379473632.10361,7523
379473644.217137,850
379473658.653889,12458
379473674.957912,9255
379473689.156218,88
379473706.214326,3893
379473715.488672,13369
379473731.976659,177
379473753.393002,307
379473772.631128,1476
379473783.797535,10085
379473793.763738,668
379473814.399688,6714
379473841.999772,4355
379473854.636971,13339
379473873.477597,2890
379473884.448639,1415
379473902.686247,13180
379473914.975115,13239
379473932.857172,11351
379473953.470383,1634
379473967.358755,2045
379473971.629146,701
379473990.690554,13087
379474002.340931,13129
379474018.367275,5078
379474029.446248,1462
379474039.791398,1895
379474047.981572,13189
379474067.546914,2249
379474082.568147,12996
379474100.039794,13027
379474112.816759,5919
379474123.43755,12941
379474139.186257,3886
379474155.202562,596
379474172.042285,12955
379474183.982931,4824
379474193.381376,12902
379474209.906615,8551
379474229.430807,1492
379474242.79938,5668
379474251.824491,5499
379474266.52251,12774
379474285.056631,418
379474301.50771,12710
379474315.182119,2089
379474331.480596,1494
379474341.365767,1515
379474352.380212,12672
379474367.956171,12602
379474383.734289,1993
